date, pm25, pm10, o3, no2, so2, co
2022/9/25, , , 15, 11, 13, 1
2022/9/26, , , 17, 11, 13, 
2022/9/27, , , 28, 13, 13, 
2022/9/28, , , 9, 11, 13, 
2022/9/29, , , 17, 11, 13, 13
2022/9/30, , , 19, 11, 13, 13
2022/4/1, , , 41, 11, 12, 
2022/4/2, , , 36, 11, 12, 
2022/4/3, , , 36, 12, 12, 
2022/4/4, , , 311, 11, 12, 
2022/4/5, , , 500, 11, 12, 
2022/4/6, , , 66, 11, 12, 
2022/4/7, , , 110, 12, 12, 
2022/4/8, , , 91, 11, 12, 
2022/4/9, , , 252, 11, 12, 
2022/4/10, , , 238, 11, 12, 
2022/4/11, , , 186, 11, 12, 
2022/4/12, , , 155, 11, 12, 
2022/4/13, , , 466, 11, 12, 
2022/4/14, , , 389, 11, 12, 
2022/4/15, , , 167, 11, 12, 
2022/4/16, , , 500, 11, 12, 
2022/4/17, , , 481, 11, 12, 
2022/4/18, , , 190, 11, 12, 
2022/4/19, , , 194, 11, 12, 
2022/4/20, , , 43, 12, 12, 
2022/4/21, , , 500, 11, 12, 
2022/4/22, , , 132, 11, 12, 
2022/4/23, , , 43, 11, 12, 
2022/4/24, , , 101, 11, 13, 
2022/4/25, , , 45, 11, 12, 
2022/4/26, , , 30, 12, 12, 
2022/4/27, , , 110, 12, 12, 
2022/4/28, , , 36, 12, 12, 
2022/4/29, , , 51, 11, 12, 
2022/4/30, , , 29, 11, 12, 
2022/5/1, , , 21, 11, 12, 
2022/5/2, , , 58, 11, 12, 
2022/5/3, , , 38, 11, 12, 
2022/5/4, , , 42, 11, 12, 
2022/5/5, , , 44, 11, 12, 
2022/5/6, , , 134, 11, 12, 
2022/5/7, , , 76, 11, 12, 
2022/5/8, , , 24, 12, 12, 
2022/5/9, , , 20, 11, 12, 
2022/5/10, , , 21, 11, 12, 
2022/5/11, , , 38, 11, 13, 
2022/5/12, , , 34, 11, 12, 
2022/5/13, , , 30, 12, 12, 
2022/5/14, , , 31, 11, 13, 
2022/5/15, , , 137, 11, 13, 
2022/5/16, , , 500, 11, 13, 
2022/5/17, , , 500, 11, 13, 
2022/5/18, , , 500, 14, 13, 
2022/5/19, , , 241, 12, 12, 
2022/5/20, , , 46, 11, 13, 
2022/5/21, , , 145, 12, 13, 
2022/5/22, , , 145, 11, 13, 
2022/5/23, , , 210, 11, 13, 
2022/5/24, , , 274, 11, 13, 
2022/5/25, , , 237, 11, 13, 
2022/5/26, , , 298, 11, 13, 
2022/5/27, , , 446, 11, 13, 
2022/5/28, , , 500, 12, 13, 
2022/5/29, , , 500, 11, 13, 
2022/5/30, , , 480, 11, 13, 
2022/5/31, , , 467, 11, 13, 
2022/6/1, , , 376, 11, 13, 
2022/6/2, , , 291, 11, 13, 
2022/6/3, , , 364, 11, 13, 
2022/6/4, , , 322, 11, 13, 
2022/6/5, , , 295, 11, 13, 
2022/6/6, , , 500, 12, 13, 
2022/6/7, , , 379, 11, 13, 
2022/6/8, , , 268, 11, 13, 
2022/6/9, , , 330, 11, 13, 
2022/6/10, , , 357, 11, 13, 
2022/6/11, , , 464, 11, 13, 
2022/6/12, , , 347, 11, 13, 
2022/6/13, , , 113, 11, 13, 
2022/6/14, , , 336, 11, 13, 
2022/6/15, , , 137, 11, 13, 
2022/6/16, , , 279, 11, 13, 
2022/6/17, , , 135, 11, 13, 
2022/6/18, , , 355, 11, 13, 
2022/6/19, , , 210, 11, 13, 
2022/6/20, , , 153, 11, 13, 
2022/6/21, , , 147, 11, 13, 
2022/6/22, , , 114, 11, 13, 
2022/6/23, , , 401, 11, 13, 
2022/6/24, , , 82, 11, 13, 
2022/6/25, , , 51, 11, 13, 
2022/6/26, , , 52, 11, 13, 
2022/6/27, , , 66, 11, 13, 
2022/6/28, , , 48, 11, 13, 
2022/6/29, , , 51, 11, 13, 
2022/6/30, , , 72, 11, 13, 
2022/2/25, , , 38, 12, 12, 
2022/2/26, , , 222, 11, 12, 
2022/2/27, , , 38, 11, 12, 
2022/2/28, , , 177, 11, 12, 
2022/3/1, , , 310, 11, 12, 
2022/3/2, , , 25, 11, 12, 
2022/3/3, , , 27, 12, 12, 
2022/3/4, , , 18, 12, 12, 
2022/3/5, , , 20, 11, 12, 
2022/3/6, , , 20, 11, 12, 
2022/3/7, , , 112, 11, 12, 
2022/3/8, , , 46, 12, 12, 
2022/3/9, , , 351, 11, 12, 
2022/3/10, , , 306, 11, 12, 
2022/3/11, , , 155, 11, 12, 
2022/3/12, , , 55, 11, 12, 
2022/3/13, , , 23, 11, 12, 
2022/3/14, , , 22, 11, 12, 
2022/3/15, , , 21, 12, 12, 
2022/3/16, , , 248, 11, 12, 
2022/3/17, , , 201, 11, 12, 
2022/3/18, , , 38, 12, 12, 1
2022/3/19, , , 70, 11, 12, 
2022/3/20, , , 127, 11, 12, 
2022/3/21, , , 145, 11, 12, 1
2022/3/22, , , 259, 11, 12, 
2022/3/23, , , 196, 11, 12, 
2022/3/29, , , 33, 11, 12, 
2022/3/30, , , 18, 11, 12, 
2022/3/31, , , 21, 11, 12, 
2021/6/7, , , 19, 10, 27, 4
2021/6/8, , , 19, 10, 28, 5
2021/6/9, , , 19, 10, 28, 5
2021/6/10, , , 22, 10, 28, 5
2021/6/11, , , 83, 10, 30, 6
2021/6/12, , , 63, 10, 28, 5
2021/6/13, , , 59, 10, 30, 4
2021/6/14, , , 18, 10, 27, 4
2021/6/16, , , 8, 11, 27, 4
2021/6/17, , , 21, 10, 25, 2
2021/6/18, , , 26, 10, 30, 4
2021/6/19, , , 25, 10, 29, 2
2021/6/20, , , 26, 10, 31, 3
2021/6/21, , , 30, 10, 30, 3
2021/6/22, , , 25, 10, 31, 2
2021/6/23, , , 24, 10, 30, 4
2021/1/4, , , 36, , 5, 5
2021/1/5, , , 34, , 5, 7
2021/1/6, , , 30, , 5, 5
2021/1/7, , , 33, , 5, 4
2021/1/8, , , 107, , 5, 5
2021/1/9, , , 36, , 5, 4
2021/1/10, , , 21, , 5, 4
2021/1/11, , , 31, , 5, 2
2021/1/12, , , 32, , 5, 6
2021/1/13, , , 31, , 5, 10
2021/1/14, , , 26, , 6, 11
2021/1/15, , , 28, , 5, 14
2021/1/16, , , 34, , 6, 7
2021/1/17, , , 49, , 5, 3
2021/1/18, , , 82, , 5, 3
2021/1/19, , , 46, , 5, 6
2021/1/20, , , 46, , 6, 5
2021/1/21, , , 42, 2, 5, 3
2021/1/22, , , 33, 1, 5, 2
2021/1/23, , , 42, 1, 5, 3
2021/1/24, , , 34, 1, 6, 5
2021/1/25, , , 31, 1, 6, 7
2021/1/26, , , 27, 1, 6, 5
2021/1/27, , , 21, 1, 6, 8
2021/1/28, , , 31, 1, 6, 7
2021/1/29, , , 55, 1, 6, 9
2021/1/30, , , 34, 1, 6, 9
2021/1/31, , , 24, 1, 6, 7
2021/2/1, , , 22, 1, 6, 7
2021/2/2, , , 23, 1, 6, 6
2021/2/3, , , 24, 1, 6, 6
2021/2/4, , , 35, 1, 5, 5
2021/2/5, , , 33, 1, 5, 7
2021/2/6, , , 23, 1, 6, 8
2021/2/7, , , 23, 1, 6, 6
2021/2/8, , , 19, 1, 5, 5
2021/2/9, , , 24, 1, 5, 4
2021/2/10, , , 35, 1, 6, 3
2021/2/11, , , 39, 1, 6, 3
2021/2/12, , , 43, 1, 6, 2
2021/2/13, , , 38, 1, 6, 3
2021/2/14, , , 34, 1, 6, 4
2021/2/15, , , 35, 1, 6, 3
2021/2/16, , , 35, 1, 6, 4
2021/2/17, , , 30, 1, 6, 3
2021/2/18, , , 37, 1, 6, 4
2021/2/19, , , 38, 1, 6, 4
2021/2/20, , , 36, 1, 6, 5
2021/2/21, , , 34, 1, 6, 4
2021/2/22, , , 35, 1, 6, 5
2021/2/23, , , 32, 1, 6, 4
2021/2/24, , , 41, 1, 6, 4
2021/2/25, , , 27, 1, 6, 4
2021/2/26, , , 29, 1, 6, 4
2021/2/27, , , 24, , 6, 4
2021/2/28, , , 16, , 6, 2
2021/3/1, , , 16, , 6, 4
2021/3/2, , , 14, , 6, 4
2021/3/3, , , 16, , 7, 4
2020/10/1, , , 16, 1, 3, 6
2020/10/2, , , 15, 1, 3, 9
2020/10/3, , , 12, 1, 3, 4
2020/10/4, , , 14, 1, 3, 5
2020/10/5, , , 15, 1, 3, 7
2020/10/6, , , 17, 1, 3, 5
2020/10/7, , , 13, 1, 3, 9
2020/10/8, , , 12, 1, 3, 4
2020/10/9, , , 16, 1, 3, 2
2020/10/10, , , 26, 1, 3, 1
2020/10/11, , , 28, 1, 3, 5
2020/10/12, , , 11, 1, 3, 10
2020/10/13, , , 17, 1, 3, 11
2020/10/14, , , 25, 1, 3, 5
2020/10/15, , , 19, 1, 3, 11
2020/10/16, , , 7, 1, 3, 3
2020/10/17, , , 9, 1, 3, 6
2020/10/18, , , 11, 1, 3, 9
2020/10/19, , , 13, 1, 3, 6
2020/10/20, , , 24, 1, 3, 1
2020/10/21, , , 37, 1, 3, 3
2020/10/22, , , 42, , 3, 7
2020/10/23, , , 41, 1, 3, 5
2020/10/24, , , 72, 1, 3, 14
2020/10/25, , , 47, 1, 3, 8
2020/10/26, , , 66, 1, 3, 1
2020/10/27, , , 42, , , 
2020/10/30, , , 10, 2, 3, 3
2020/10/31, , , 18, 1, 3, 3
2020/11/1, , , 20, 1, 3, 4
2020/11/2, , , 29, , 3, 5
2020/11/3, , , 36, , 3, 3
2020/11/4, , , 28, , 3, 4
2020/11/5, , , 22, , , 
2020/11/14, , , 29, 1, 3, 4
2020/11/15, , , 24, 1, 3, 6
2020/11/16, , , 10, 1, 3, 7
2020/11/17, , , 11, 1, 3, 4
2020/11/18, , , 10, 1, 3, 6
2020/11/19, , , 10, 1, 3, 5
2020/11/20, , , 7, 1, 3, 7
2020/11/21, , , 7, 1, 3, 3
2020/11/22, , , 8, 1, 3, 4
2020/11/23, , , 9, 1, 3, 3
2020/11/24, , , 11, 1, 3, 4
2020/11/25, , , 16, 1, 3, 6
2020/11/26, , , 12, 1, 3, 3
2020/11/27, , , 20, 1, 3, 2
2020/11/28, , , 22, 1, 3, 2
2020/11/29, , , 24, 1, 3, 2
2020/11/30, , , 23, 1, 3, 3
2020/12/1, , , 21, 1, 3, 4
2020/12/2, , , 21, 1, 3, 5
2020/12/3, , , 23, 1, 3, 3
2020/12/4, , , 29, 1, 3, 3
2020/12/5, , , 26, 1, 3, 26
2020/12/6, , , 24, 1, 3, 6
2020/12/7, , , 22, 1, 3, 5
2020/12/8, , , 29, 1, 4, 6
2020/12/9, , , 26, 1, 4, 7
2020/12/10, , , 21, 1, 4, 5
2020/12/11, , , 20, 1, 4, 5
2020/12/12, , , 14, 1, 4, 11
2020/12/13, , , 11, 1, 3, 7
2020/12/14, , , 10, 1, 4, 5
2020/12/15, , , 15, 1, 4, 3
2020/12/16, , , 20, 1, 4, 3
2020/12/17, , , 14, 1, 4, 3
2020/12/18, , , 20, 1, 4, 3
2020/12/19, , , 14, 1, 4, 3
2020/12/20, , , 15, 1, 4, 4
2020/12/21, , , 26, 1, 4, 7
2020/12/22, , , 26, 1, 4, 5
2020/12/23, , , 29, 1, 5, 6
2020/12/24, , , 27, 1, 5, 8
2020/12/25, , , 19, 1, 5, 5
2020/12/26, , , 20, 2, 5, 10
2020/12/27, , , 25, 1, 5, 9
2020/12/28, , , 20, 1, 5, 8
2020/12/29, , , 22, 1, 4, 3
2020/12/30, , , 43, 1, 5, 4
2020/12/31, , , 44, 1, 5, 2
2021/1/1, , , 45, , , 3
2021/1/2, , , 35, , , 4
2021/1/3, , , 25, , , 
2020/7/1, , , 19, 9, 1, 11
2020/7/2, , , 7, 9, 1, 10
2020/7/6, , , 14, 5, 1, 4
2020/7/7, , , 24, 6, 1, 5
2020/7/8, , , 26, 7, 1, 6
2020/7/9, , , 26, 8, 2, 8
2020/7/10, , , 26, 9, 2, 8
2020/7/11, , , 30, 6, 2, 4
2020/7/12, , , 28, 6, 2, 5
2020/7/13, , , 28, , , 
2020/7/17, , , 21, 6, 2, 5
2020/7/18, , , 31, 6, 2, 4
2020/7/19, , , 24, 4, 2, 3
2020/7/20, , , 17, 4, 1, 3
2020/7/21, , , 19, 5, 1, 5
2020/7/22, , , 20, 5, 2, 4
2020/7/23, , , 26, 5, 2, 4
2020/7/24, , , 23, 6, 1, 4
2020/7/25, , , 23, 4, 2, 3
2020/7/26, , , 24, 5, 2, 4
2020/7/27, , , 24, 4, 2, 3
2020/7/28, , , 24, 3, 2, 2
2020/7/29, , , 23, 4, 1, 2
2020/7/30, , , 27, 6, 2, 5
2020/7/31, , , 11, 4, 2, 3
2020/8/1, , , 17, 3, 2, 2
2020/8/2, , , 21, 3, 2, 3
2020/8/3, , , 11, 3, 2, 3
2020/8/4, , , 29, 3, 2, 2
2020/8/5, , , 33, 2, 2, 1
2020/8/6, , , 38, 2, 2, 1
2020/8/7, , , 41, 2, 2, 1
2020/8/8, , , 31, 2, 2, 1
2020/8/9, , , 68, 3, 2, 2
2020/8/10, , , 45, 4, 2, 3
2020/8/11, , , 38, 3, 2, 3
2020/8/12, , , 42, 3, 2, 2
2020/8/13, , , 18, 3, 2, 2
2020/8/14, , , 49, 3, 2, 2
2020/8/15, , , 27, 2, 2, 1
2020/8/16, , , 44, 3, 2, 2
2020/8/17, , , 36, 3, 2, 2
2020/8/18, , , 29, 3, 2, 2
2020/8/19, , , 27, 3, 2, 3
2020/8/20, , , 21, 2, 2, 2
2020/8/21, , , 18, 3, 2, 2
2020/8/22, , , 48, 2, 2, 1
2020/8/23, , , 44, 4, 2, 3
2020/8/24, , , 36, 4, 2, 3
2020/8/25, , , 40, 3, 2, 2
2020/8/26, , , 46, 4, 2, 3
2020/8/27, , , 32, 3, 3, 2
2020/8/28, , , 46, 3, 2, 2
2020/8/29, , , 46, 2, 2, 1
2020/8/30, , , 24, 3, 2, 2
2020/8/31, , , 34, 3, 3, 2
2020/9/1, , , 29, 2, 2, 2
2020/9/2, , , 30, 3, 2, 3
2020/9/3, , , 25, 3, 3, 2
2020/9/4, , , 20, 4, 3, 3
2020/9/5, , , 21, 4, 3, 3
2020/9/6, , , 22, 4, 3, 3
2020/9/7, , , 23, 3, 3, 3
2020/9/8, , , 22, 3, 2, 3
2020/9/9, , , 24, 3, 3, 2
2020/9/10, , , 23, 3, 9, 3
2020/9/11, , , 24, 3, 3, 2
2020/9/12, , , 22, 3, 3, 2
2020/9/13, , , 21, 3, 3, 3
2020/9/14, , , 17, 3, 3, 1
2020/9/15, , , 10, , , 
2020/9/17, , , 7, 2, 2, 4
2020/9/18, , , 13, 3, 3, 4
2020/9/19, , , 24, 2, 3, 5
2020/9/20, , , 12, 1, 3, 7
2020/9/21, , , 12, 1, 3, 5
2020/9/22, , , 17, 1, 3, 4
2020/9/23, , , 19, 1, 3, 4
2020/9/24, , , 23, 1, 3, 5
2020/9/25, , , 28, 1, 3, 4
2020/9/26, , , 27, 1, 3, 4
2020/9/27, , , 17, 1, 3, 4
2020/9/28, , , 20, 1, 3, 3
2020/9/29, , , 21, 1, 4, 4
2020/9/30, , , 19, 1, 3, 5
2020/4/1, , , 12, 3, 6, 1
2020/4/2, , , 11, 2, 6, 1
2020/4/3, , , 11, 2, 6, 1
2020/4/4, , , 10, 2, 6, 1
2020/4/5, , , 12, 3, 6, 1
2020/4/6, , , 13, 4, 6, 1
2020/4/7, , , 14, 4, 6, 1
2020/4/8, , , 19, 4, 6, 1
2020/4/9, , , 20, 3, 6, 1
2020/4/10, , , 19, 4, 7, 1
2020/4/11, , , 15, 4, 7, 1
2020/4/12, , , 19, 1, 7, 1
2020/4/13, , , 24, 1, 7, 1
2020/4/14, , , 27, 1, 7, 1
2020/4/15, , , 20, 1, 7, 1
2020/4/16, , , 19, 1, 7, 1
2020/4/17, , , 15, 1, 6, 1
2020/4/18, , , 11, 1, 7, 1
2020/4/19, , , 15, , 7, 1
2020/4/20, , , 13, 1, 7, 1
2020/4/21, , , 12, 1, 7, 1
2020/4/22, , , 8, 1, 7, 1
2020/4/23, , , 13, 1, 7, 1
2020/4/24, , , 15, 1, 7, 1
2020/4/25, , , 13, , , 1
2020/4/26, , , 17, , , 1
2020/4/27, , , 20, 1, , 1
2020/4/28, , , 24, 1, , 1
2020/4/29, , , 21, 1, 7, 2
2020/5/18, , , 17, , 7, 1
2020/5/19, , , 7, , 7, 1
2020/5/20, , , 7, , 8, 
2020/5/21, , , 17, , 7, 2
2020/5/22, , , 20, 1, 7, 3
2020/5/23, , , 17, , 7, 2
2020/5/24, , , 15, , 7, 1
2020/5/25, , , 16, , 7, 2
2020/5/26, , , 17, 1, 7, 2
2020/5/27, , , 17, , 8, 2
2020/5/28, , , 14, 1, 8, 2
2020/5/29, , , 12, 1, 8, 3
2020/5/30, , , 17, 1, 7, 2
2020/5/31, , , 13, 1, 7, 1
2020/6/1, , , 17, 1, 8, 3
2020/6/2, , , 12, 1, 8, 2
2020/6/3, , , 15, 1, 8, 1
2020/6/4, , , 15, 1, 8, 2
2020/6/5, , , 15, 1, 8, 2
2020/6/6, , , 15, 1, 8, 1
2020/6/14, , , 29, 6, 1, 4
2020/6/15, , , 22, 6, 1, 5
2020/6/16, , , 16, 8, 1, 8
2020/6/17, , , 17, 7, 2, 7
2020/6/18, , , 43, 6, 1, 6
2020/6/19, , , 25, 6, 1, 5
2020/6/20, , , 21, 4, 1, 3
2020/6/21, , , 35, 6, 1, 4
2020/6/22, , , 27, 6, 1, 5
2020/6/23, , , 29, 6, 1, 6
2020/6/24, , , 28, 7, 1, 6
2020/6/25, , , 28, 6, 1, 4
2020/6/26, , , 27, 6, 1, 4
2020/6/27, , , 121, 7, 1, 5
2020/6/28, , , 27, 4, 2, 3
2020/6/29, , , 25, 6, 1, 6
2020/6/30, , , 32, 8, 1, 7
2020/1/25, , , 12, 4, 4, 2
2020/2/2, , , 14, 10, 5, 3
2020/2/3, , , 16, 12, 5, 4
2020/2/4, , , 15, 14, 5, 5
2020/2/5, , , 16, 13, 5, 4
2020/2/6, , , 14, 14, 5, 4
2020/2/7, , , 17, 10, 5, 2
2020/2/8, , , 20, 6, 5, 2
2020/2/9, , , 19, 4, , 2
2020/2/13, , , 14, 9, 5, 4
2020/2/14, , , 15, 10, 5, 3
2020/2/15, , , 14, 6, 5, 2
2020/2/16, , , 15, 6, 5, 2
2020/2/17, , , 17, 12, , 4
2020/2/18, , , 20, 12, 5, 3
2020/2/19, , , 18, 14, 5, 4
2020/2/20, , , 17, 10, 5, 5
2020/2/21, , , 16, 6, 5, 6
2020/3/1, , , 10, 3, 5, 1
2020/3/2, , , 9, 2, 5, 1
2020/3/3, , , 10, 3, 5, 1
2020/3/4, , , 10, 4, 5, 1
2020/3/5, , , 16, 6, 5, 1
2020/3/6, , , 20, 4, 5, 1
2020/3/7, , , 17, 4, 5, 1
2020/3/8, , , 20, 5, 5, 1
2020/3/9, , , 19, 4, 6, 1
2020/3/10, , , 19, 5, 5, 1
2020/3/11, , , 29, 5, 5, 1
2020/3/12, , , 64, 6, 6, 1
2020/3/13, , , 114, 4, 6, 1
2020/3/14, , , 89, 4, 6, 1
2020/3/15, , , 87, 5, 6, 1
2020/3/16, , , 72, 4, 6, 1
2020/3/17, , , 18, 4, 6, 1
2020/3/18, , , 14, 5, 6, 1
2020/3/19, , , 14, 5, 6, 1
2020/3/20, , , 14, 4, 6, 1
2020/3/21, , , 13, 3, 6, 1
2020/3/22, , , 12, 5, 6, 1
2020/3/23, , , 14, 5, 6, 1
2020/3/24, , , 11, 3, 6, 1
2020/3/25, , , 11, 4, 6, 1
2020/3/26, , , 13, 6, 6, 1
2020/3/27, , , 13, 5, 6, 1
2020/3/28, , , 14, 3, 6, 1
2017/7/28, , , 106, 14, , 
2017/7/29, , , 159, 17, , 
2017/7/30, , , 159, 15, , 
2017/7/31, , , 112, 21, , 
2017/8/1, , , 115, 17, , 
2017/8/3, , , 152, 11, , 
2017/8/4, , , 134, 16, , 
2017/8/5, , , 52, 18, , 
2017/4/1, , , 37, 14, , 
2017/4/2, , , 37, 17, , 
2017/4/3, , , 32, 17, , 
2017/4/4, , , 33, 13, , 
2017/4/5, , , 28, 12, , 
2017/4/6, , , 31, 11, , 
2017/4/7, , , 27, 12, , 
2017/4/8, , , 26, 13, , 
2017/4/9, , , 29, 19, , 
2017/4/10, , , 40, 24, , 
2017/4/11, , , 52, 16, , 
2017/4/12, , , 36, 12, , 
2017/4/13, , , 31, 17, , 
2017/4/14, , , 36, 12, , 
2017/4/15, , , 31, 12, , 
2017/4/16, , , 28, 13, , 
2017/4/17, , , 29, 13, , 
2017/4/18, , , 33, 14, , 
2017/4/19, , , 38, 23, , 
2017/4/20, , , 44, 24, , 
2017/4/21, , , 27, , , 
2017/4/25, , , 32, 17, , 
2017/4/26, , , 36, 17, , 
2017/4/27, , , 37, 11, , 
2017/4/28, , , 35, 12, , 
2017/4/29, , , 33, 14, , 
2017/4/30, , , 35, 10, , 
2017/5/1, , , 41, 11, , 
2017/5/2, , , 87, 16, , 
2017/5/3, , , 78, 11, , 
2017/5/4, , , 66, 14, , 
2017/5/5, , , 46, 17, , 
2017/5/6, , , 99, 12, , 
2017/5/7, , , 46, 13, , 
2017/5/8, , , 43, 13, , 
2017/5/9, , , 57, 14, , 
2017/5/10, , , 71, 12, , 
2017/5/11, , , 42, 12, , 
2017/5/12, , , 68, 13, , 
2017/5/13, , , 52, 12, , 
2017/5/14, , , 48, 12, , 
2017/5/15, , , 73, 14, , 
2017/5/16, , , 32, 27, , 
2017/5/17, , , 21, 5, , 
2017/5/18, , , 63, 15, , 
2017/5/19, , , 57, 14, , 
2017/5/20, , , 71, 13, , 
2017/5/21, , , 60, 18, , 
2017/5/22, , , 150, 18, , 
2017/5/23, , , 128, 16, , 
2017/5/24, , , 128, 13, , 
2017/5/25, , , 109, 14, , 
2017/5/26, , , 60, 13, , 
2017/5/27, , , 78, 10, , 
2017/5/28, , , 93, 17, , 
2017/5/29, , , 67, 12, , 
2017/5/30, , , 43, 14, , 
2017/5/31, , , 133, 17, , 
2017/6/1, , , 142, 16, , 
2017/6/2, , , 120, 18, , 
2017/6/3, , , 114, 17, , 
2017/6/4, , , 130, 16, , 
2017/6/5, , , 89, 17, , 
2017/6/6, , , 96, 14, , 
2017/6/7, , , 66, 14, , 
2017/6/8, , , 67, 15, , 
2017/6/9, , , 85, 17, , 
2017/6/10, , , 64, 13, , 
2017/6/11, , , 69, 23, , 
2017/6/12, , , 64, , , 
2017/6/21, , , 32, 17, , 
2017/6/22, , , 39, 14, , 
2017/2/21, , , 11, 6, , 
2017/2/22, , , 21, 15, , 
2017/2/23, , , 18, 14, , 
2017/2/24, , , 23, 13, , 
2017/2/25, , , 26, 12, , 
2017/2/26, , , 22, 12, , 
2017/2/27, , , 29, 17, , 
2017/2/28, , , 34, 13, , 
2017/3/1, , , 18, 21, , 
2017/3/2, , , 41, 15, , 
2017/3/3, , , 39, 18, , 
2017/3/4, , , 32, 14, , 
2017/3/5, , , 15, 19, , 
2017/3/6, , , 26, 12, , 
2017/3/9, , , 24, 10, , 
2017/3/10, , , 30, 15, , 
2017/3/11, , , 18, 16, , 
2017/3/12, , , 15, 5, , 
2017/3/13, , , 20, 11, , 
2017/3/14, , , 20, 13, , 
2017/3/15, , , 24, 10, , 
2017/3/16, , , 23, 12, , 
2017/3/17, , , 30, 9, , 
2017/3/18, , , 24, 10, , 
2017/3/19, , , 29, 14, , 
2017/3/20, , , 34, 12, , 
2017/3/21, , , 34, 12, , 
2017/3/22, , , 27, 13, , 
2017/3/23, , , 39, 9, , 
2017/3/24, , , 37, 14, , 
2017/3/25, , , 22, 10, , 
2017/3/26, , , 26, 14, , 
2017/3/27, , , 32, 17, , 
2017/3/28, , , 28, 22, , 
2017/3/31, , , 44, 7, , 
2016/1/4, , , 38, 10, , 
2016/1/5, , , 25, 13, , 
2016/1/9, , , 19, 7, , 
2016/1/10, , , 30, 9, , 
2016/1/11, , , 29, 21, , 
2016/1/18, , , 16, 5, , 
2016/1/19, , , 25, 8, , 
2016/1/20, , , 36, 8, , 
2016/1/21, , , 28, 15, , 
2016/1/22, , , 34, 10, , 
2016/1/23, , , 25, 6, , 
2016/1/24, , , 27, 5, , 
2016/1/25, , , 24, 10, , 
2016/1/26, , , 28, 13, , 
2016/1/27, , , 25, 12, , 
2016/1/28, , , 23, 13, , 
2016/2/7, , , 35, 15, , 
2016/2/8, , , 45, 13, , 
2016/2/9, , , 27, 16, , 
2016/2/10, , , 29, 15, , 
2016/2/11, , , 31, 11, , 
2016/2/12, , , 29, 8, , 
2016/2/13, , , 37, 14, , 
2016/2/14, , , 42, 12, , 
2016/2/15, , , 29, 8, , 
2016/2/16, , , 24, 11, , 
2016/2/17, , , 33, 8, , 
2016/2/18, , , 35, 8, , 
2016/2/19, , , 38, 13, , 
2016/2/20, , , 36, 9, , 
2016/2/21, , , 47, 14, , 
2016/2/22, , , 41, 18, , 
2016/2/23, , , 30, 11, , 
2016/2/24, , , 23, 8, , 
2016/2/25, , , 27, 7, , 
2016/2/26, , , 26, 9, , 
2016/2/27, , , 34, 8, , 
2016/2/28, , , 38, 7, , 
2016/2/29, , , 44, 9, , 
2016/3/1, , , 41, 18, , 
2016/3/4, , , 3, 22, , 
2015/10/1, , , 45, 12, , 11
2015/10/2, , , 47, 10, , 10
2015/10/3, , , 51, 10, , 10
2015/10/4, , , 51, 11, , 14
2015/10/5, , , 43, 9, , 12
2015/10/6, , , 41, 9, , 13
2015/10/7, , , 39, 14, , 13
2015/10/8, , , 45, 10, , 9
2015/10/9, , , 41, 9, , 13
2015/10/10, , , 50, 11, , 9
2015/10/11, , , 37, 19, , 17
2015/10/12, , , 45, 11, , 10
2015/10/13, , , 163, 9, , 6
2015/10/14, , , 52, 10, , 15
2015/10/15, , , 66, 11, , 13
2015/10/16, , , 50, 14, , 15
2015/10/17, , , 47, 11, , 12
2015/10/18, , , 49, 13, , 14
2015/10/19, , , 41, 15, , 18
2015/10/20, , , 45, 16, , 17
2015/10/21, , , 57, 13, , 14
2015/10/22, , , 55, 13, , 13
2015/10/23, , , 44, 13, , 12
2015/10/24, , , 45, 10, , 9
2015/10/25, , , 46, 10, , 11
2015/10/26, , , 40, 12, , 14
2015/10/27, , , 40, 12, , 14
2015/10/28, , , 39, , , 
2015/11/3, , , 43, 7, , 11
2015/11/4, , , 57, 6, , 9
2015/11/5, , , 48, 12, , 21
2015/11/6, , , 49, 12, , 21
2015/11/7, , , 66, 9, , 11
2015/11/8, , , 67, 9, , 14
2015/11/9, , , 58, 11, , 15
2015/11/10, , , 41, 10, , 13
2015/11/11, , , 58, 13, , 17
2015/11/12, , , 60, 8, , 10
2015/11/13, , , 60, 10, , 12
2015/11/14, , , 62, 7, , 6
2015/11/15, , , 58, 9, , 8
2015/11/16, , , 52, 8, , 8
2015/11/17, , , 61, , , 
2015/11/19, , , 35, 10, , 13
2015/11/20, , , 46, 9, , 9
2015/11/21, , , 37, 8, , 5
2015/11/22, , , 40, 13, , 13
2015/11/23, , , 44, 9, , 8
2015/11/24, , , 49, 7, , 7
2015/11/25, , , 47, 9, , 7
2015/11/26, , , 45, 11, , 7
2015/11/27, , , 37, 11, , 12
2015/11/28, , , 41, 10, , 6
2015/11/29, , , 34, 10, , 8
2015/11/30, , , 26, 10, , 9
2015/12/1, , , 30, 11, , 8
2015/12/2, , , 26, 13, , 15
2015/12/3, , , 24, 10, , 7
2015/12/4, , , 30, 11, , 12
2015/12/5, , , 21, , , 
2015/12/9, , , 15, 8, , 4
2015/12/10, , , 28, 14, , 9
2015/12/11, , , 35, , , 
2015/12/23, , , 21, 11, , 
2015/12/24, , , 27, 9, , 
2015/12/25, , , 22, 7, , 
